"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"225279_s_at",0.00123,3.7798059,0.62893307,"NEPRO","nucleolus and neural progenitor protein","25871"
"230304_at",0.00124,3.7792525,0.4876212,"","",""
"227173_s_at",0.00124,-3.779233,-0.31945908,"BACH2","BTB domain and CNC homolog 2","60468"
"221377_s_at",0.00124,-3.7792003,-0.27083381,"RBPJL","recombination signal binding protein for immunoglobulin kappa J region like","11317"
"241415_at",0.00124,-3.7788876,-0.32552636,"","",""
"1554251_at",0.00124,3.7787082,0.45081528,"HP1BP3","heterochromatin protein 1 binding protein 3","50809"
"233111_at",0.00124,3.7785872,1.16500767,"PTCSC1","papillary thyroid carcinoma susceptibility candidate 1 (non-protein coding)","100302522"
"1553549_at",0.00124,-3.7785022,-0.33328314,"VN1R2","vomeronasal 1 receptor 2","317701"
"226542_at",0.00124,-3.7782677,-0.54812863,"RNF24","ring finger protein 24","11237"
"1569377_at",0.00124,3.7781557,0.40876495,"TMEM67","transmembrane protein 67","91147"
"1558139_at",0.00124,-3.7776448,-0.23718969,"LOC100653149///LINC01296","uncharacterized LOC100653149///long intergenic non-protein coding RNA 1296","100653149///642477"
"217130_at",0.00124,-3.7773738,-0.5116726,"","",""
"239853_at",0.00124,-3.7771728,-0.66160165,"KLC3","kinesin light chain 3","147700"
"203344_s_at",0.00124,-3.7768729,-0.49374527,"RBBP8","RB binding protein 8, endonuclease","5932"
"210052_s_at",0.00124,-3.776623,-0.4903664,"TPX2","TPX2, microtubule nucleation factor","22974"
"214295_at",0.00124,3.7762697,0.60683116,"KIAA0485","uncharacterized LOC57235","57235"
"202382_s_at",0.00124,-3.7761918,-0.39922951,"GNPDA1","glucosamine-6-phosphate deaminase 1","10007"
"1554883_a_at",0.00125,3.7757103,0.55427034,"ERCC8","ERCC excision repair 8, CSA ubiquitin ligase complex subunit","1161"
"235873_at",0.00125,-3.7753996,-0.2932346,"LOC100506235","uncharacterized LOC100506235","100506235"
"227244_s_at",0.00125,3.7745505,0.37238083,"","",""
"230411_at",0.00125,3.7737674,0.36486576,"UBE2V2","ubiquitin conjugating enzyme E2 V2","7336"
"201341_at",0.00125,-3.7736975,-0.49291271,"ENC1","ectodermal-neural cortex 1","8507"
"214096_s_at",0.00125,-3.7735302,-0.50999398,"SHMT2","serine hydroxymethyltransferase 2","6472"
"228093_at",0.00125,3.7732588,0.42897577,"ZNF599","zinc finger protein 599","148103"
"211002_s_at",0.00125,-3.773029,-0.31617166,"TRIM29","tripartite motif containing 29","23650"
"211320_s_at",0.00125,-3.7729991,-0.49851763,"PTPRU","protein tyrosine phosphatase, receptor type U","10076"
"241782_at",0.00125,3.7727521,0.82468356,"NEBL","nebulette","10529"
"243816_at",0.00126,3.7725516,0.4404576,"ZNF70","zinc finger protein 70","7621"
"230079_at",0.00126,3.7725475,0.37199462,"ST7L","suppression of tumorigenicity 7 like","54879"
"242600_at",0.00126,-3.7722427,-1.0375989,"FRMD3","FERM domain containing 3","257019"
"202981_x_at",0.00126,3.7720762,0.38423089,"SIAH1","siah E3 ubiquitin protein ligase 1","6477"
"218232_at",0.00126,-3.7712143,-0.91357424,"C1QA","complement C1q A chain","712"
"226196_s_at",0.00126,3.771073,0.49651987,"IFT43","intraflagellar transport 43","112752"
"208932_at",0.00126,-3.7708804,-0.34686545,"PPP4C","protein phosphatase 4 catalytic subunit","5531"
"215324_at",0.00126,3.7707619,0.37068336,"SEMA3D","semaphorin 3D","223117"
"242218_at",0.00126,3.7707421,0.38341228,"PPARD","peroxisome proliferator activated receptor delta","5467"
"212012_at",0.00126,-3.770594,-0.65767555,"PXDN","peroxidasin","7837"
"206026_s_at",0.00126,-3.7702684,-0.72055458,"TNFAIP6","TNF alpha induced protein 6","7130"
"240111_at",0.00126,-3.7699239,-0.43797248,"RHOBTB3","Rho related BTB domain containing 3","22836"
"223672_at",0.00126,3.7698764,0.5604171,"SGIP1","SH3 domain GRB2 like endophilin interacting protein 1","84251"
"225346_at",0.00127,3.7690053,0.49750991,"MTERF2","mitochondrial transcription termination factor 2","80298"
"237913_at",0.00127,-3.7684093,-0.26203336,"LOC105372695","uncharacterized LOC105372695","105372695"
"203030_s_at",0.00127,3.7683771,0.56095901,"PTPRN2","protein tyrosine phosphatase, receptor type N2","5799"
"200067_x_at",0.00127,3.768108,0.32901173,"SNX3","sorting nexin 3","8724"
"224869_s_at",0.00127,-3.7680768,-0.58290666,"MRPS25","mitochondrial ribosomal protein S25","64432"
"238600_at",0.00127,3.7673081,0.46747563,"JAKMIP1","janus kinase and microtubule interacting protein 1","152789"
"209015_s_at",0.00127,3.7671186,0.5516664,"DNAJB6","DnaJ heat shock protein family (Hsp40) member B6","10049"
"229044_at",0.00127,-3.7668005,-0.37199087,"NUDT17","nudix hydrolase 17","200035"
"214091_s_at",0.00127,3.7667986,1.17459708,"GPX3","glutathione peroxidase 3","2878"
"235490_at",0.00127,3.7667231,0.71203996,"TMEM107","transmembrane protein 107","84314"
"220532_s_at",0.00127,-3.7666912,-0.9649729,"TMEM176B","transmembrane protein 176B","28959"
"228554_at",0.00127,-3.7664419,-0.54983825,"PGR","progesterone receptor","5241"
"225186_at",0.00127,3.7662631,0.67124885,"RAPH1","Ras association (RalGDS/AF-6) and pleckstrin homology domains 1","65059"
"213049_at",0.00127,3.7658258,0.54862816,"RALGAPA1","Ral GTPase activating protein catalytic alpha subunit 1","253959"
"226110_at",0.00128,3.7655283,0.45982693,"PTAR1","protein prenyltransferase alpha subunit repeat containing 1","375743"
"237799_at",0.00128,-3.7649931,-0.36407548,"SLC22A12","solute carrier family 22 member 12","116085"
"213288_at",0.00128,-3.7646513,-0.4866075,"MBOAT2","membrane bound O-acyltransferase domain containing 2","129642"
"221581_s_at",0.00128,-3.7646478,-0.58753464,"LAT2","linker for activation of T-cells family member 2","7462"
"226365_at",0.00128,3.7638707,0.82019333,"","",""
"207601_at",0.00128,-3.76382,-0.21854399,"SULT1B1","sulfotransferase family 1B member 1","27284"
"210372_s_at",0.00128,-3.7636443,-1.15910787,"TPD52L1","tumor protein D52-like 1","7164"
"219028_at",0.00128,-3.7631925,-0.40875165,"HIPK2","homeodomain interacting protein kinase 2","28996"
"208372_s_at",0.00128,-3.763087,-0.24078214,"LIMK1","LIM domain kinase 1","3984"
"202329_at",0.00128,-3.7627681,-0.53085193,"CSK","c-src tyrosine kinase","1445"
"203117_s_at",0.00128,3.7625208,0.46800089,"PAN2","PAN2 poly(A) specific ribonuclease subunit","9924"
"210255_at",0.00129,-3.7621486,-0.38489191,"RAD51B","RAD51 paralog B","5890"
"206508_at",0.00129,-3.7618175,-0.33008581,"CD70","CD70 molecule","970"
"236278_at",0.00129,3.7616977,0.56673472,"HIST1H3E","histone cluster 1, H3e","8353"
"229997_at",0.00129,3.7613549,0.63073208,"VANGL1","VANGL planar cell polarity protein 1","81839"
"209073_s_at",0.00129,3.7607686,0.56360316,"LOC101930388///LOC101928143///NUMB","uncharacterized LOC101930388///uncharacterized LOC101928143///NUMB, endocytic adaptor protein","101930388///101928143///8650"
"201088_at",0.00129,-3.7602912,-0.53505363,"KPNA2","karyopherin subunit alpha 2","3838"
"228269_x_at",0.00129,3.7597322,0.58666816,"KCNIP3","potassium voltage-gated channel interacting protein 3","30818"
"216825_s_at",0.00129,-3.7596982,-0.26336063,"MPL","MPL proto-oncogene, thrombopoietin receptor","4352"
"226980_at",0.0013,-3.7589107,-1.35447511,"DEPDC1B","DEP domain containing 1B","55789"
"221291_at",0.0013,-3.7585612,-0.41841265,"ULBP2","UL16 binding protein 2","80328"
"201993_x_at",0.0013,3.7584516,0.26929804,"HNRNPDL","heterogeneous nuclear ribonucleoprotein D like","9987"
"208156_x_at",0.0013,-3.7582076,-0.71800626,"EPPK1","epiplakin 1","83481"
"1570202_a_at",0.0013,-3.7581953,-0.30791423,"MKL2","MKL1/myocardin like 2","57496"
"201239_s_at",0.0013,3.7580723,0.68504102,"SPCS2","signal peptidase complex subunit 2","9789"
"207856_s_at",0.0013,3.7580293,0.30491197,"LOC150776///SMPD4","sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) pseudogene///sphingomyelin phosphodiesterase 4","150776///55627"
"209040_s_at",0.0013,-3.7573423,-0.71527265,"PSMB8","proteasome subunit beta 8","5696"
"205796_at",0.0013,-3.7572976,-0.34465445,"TCP11L1","t-complex 11 like 1","55346"
"231969_at",0.0013,3.7571312,0.68162436,"STOX2","storkhead box 2","56977"
"227536_at",0.0013,3.7569841,0.46962658,"ZC3H13","zinc finger CCCH-type containing 13","23091"
"231323_at",0.0013,-3.7569056,-0.33435608,"PSMB2","proteasome subunit beta 2","5690"
"213760_s_at",0.0013,3.7563776,0.42474504,"ZNF330","zinc finger protein 330","27309"
"220277_at",0.0013,3.756028,0.51207945,"CXXC4","CXXC finger protein 4","80319"
"202661_at",0.0013,-3.7559049,-0.68594833,"ITPR2","inositol 1,4,5-trisphosphate receptor type 2","3709"
"227359_at",0.0013,3.7558802,0.68077157,"OSCP1","organic solute carrier partner 1","127700"
"235413_at",0.00131,3.7547643,0.30841632,"GGCX","gamma-glutamyl carboxylase","2677"
"223801_s_at",0.00131,-3.7544092,-0.36482283,"APOL4","apolipoprotein L4","80832"
"226838_at",0.00131,3.7538513,0.56785164,"TTC32","tetratricopeptide repeat domain 32","130502"
"212984_at",0.00131,3.7536625,0.75738467,"ATF2","activating transcription factor 2","1386"
"209946_at",0.00131,3.7535783,0.65465244,"VEGFC","vascular endothelial growth factor C","7424"
"224270_at",0.00131,-3.7533504,-0.21572069,"OCR1","ovarian cancer-related protein 1","100128298"
"243240_at",0.00131,-3.7532009,-0.55085488,"","",""
"204996_s_at",0.00131,-3.7526506,-0.28602435,"CDK5R1","cyclin dependent kinase 5 regulatory subunit 1","8851"
"1553132_a_at",0.00131,3.7525747,0.74047587,"TC2N","tandem C2 domains, nuclear","123036"
"204870_s_at",0.00132,-3.751778,-2.21468463,"PCSK2","proprotein convertase subtilisin/kexin type 2","5126"
"231275_at",0.00132,3.7515512,0.38361919,"LINC00982","long intergenic non-protein coding RNA 982","440556"
"205839_s_at",0.00132,3.7506384,0.33465059,"TSPOAP1","TSPO associated protein 1","9256"
"201675_at",0.00132,3.7500072,0.41240837,"AKAP1","A-kinase anchoring protein 1","8165"
"226555_at",0.00132,3.7497528,0.43463944,"INO80D","INO80 complex subunit D","54891"
"226817_at",0.00132,-3.7494016,-0.77164139,"DSC2","desmocollin 2","1824"
"200783_s_at",0.00132,-3.7491774,-0.46631995,"STMN1","stathmin 1","3925"
"222033_s_at",0.00133,3.7490162,0.58713589,"FLT1","fms related tyrosine kinase 1","2321"
"243717_at",0.00133,-3.7487089,-0.30816427,"EPHA10","EPH receptor A10","284656"
"203384_s_at",0.00133,3.7486766,0.40809053,"GOLGA1","golgin A1","2800"
"200883_at",0.00133,3.7474067,0.56332254,"UQCRC2","ubiquinol-cytochrome c reductase core protein II","7385"
"206519_x_at",0.00133,-3.7473727,-0.33457977,"SIGLEC6","sialic acid binding Ig like lectin 6","946"
"216356_x_at",0.00133,-3.7473643,-0.61659706,"BAIAP3","BAI1 associated protein 3","8938"
"229464_at",0.00133,-3.7462964,-0.82043777,"MYEF2","myelin expression factor 2","50804"
"228162_at",0.00133,3.7461863,0.44022455,"ESD","esterase D","2098"
"220485_s_at",0.00133,-3.7459847,-0.39304598,"SIRPG","signal regulatory protein gamma","55423"
"223053_x_at",0.00133,3.7459658,0.38498228,"SSU72","SSU72 homolog, RNA polymerase II CTD phosphatase","29101"
"224019_at",0.00134,-3.7453748,-0.22720179,"SCD5","stearoyl-CoA desaturase 5","79966"
"226243_at",0.00134,3.7453321,0.5093489,"PTRHD1","peptidyl-tRNA hydrolase domain containing 1","391356"
"226741_at",0.00134,3.7447895,0.30668769,"SLC12A6","solute carrier family 12 member 6","9990"
"209702_at",0.00134,3.7447015,0.3258798,"FTO","fat mass and obesity associated","79068"
"221530_s_at",0.00134,-3.7444322,-0.71625881,"BHLHE41","basic helix-loop-helix family member e41","79365"
"227194_at",0.00134,3.7441081,1.17421848,"FAM3B","family with sequence similarity 3 member B","54097"
"218646_at",0.00134,3.7432419,0.30574087,"HPF1","histone PARylation factor 1","54969"
"1555723_at",0.00134,3.7428043,0.59297713,"","",""
"212845_at",0.00135,-3.7424607,-0.94524329,"SAMD4A","sterile alpha motif domain containing 4A","23034"
"228612_at",0.00135,3.7422094,0.30304758,"RAB30-AS1","RAB30 antisense RNA 1 (head to head)","100506233"
"237504_at",0.00135,3.742062,0.41459698,"INTS10","integrator complex subunit 10","55174"
"224280_s_at",0.00135,3.7416044,0.43835154,"MTFR1L","mitochondrial fission regulator 1 like","56181"
"200625_s_at",0.00135,-3.7412467,-0.27953245,"CAP1","adenylate cyclase associated protein 1","10487"
"226823_at",0.00135,3.7408262,0.39804469,"PHACTR4","phosphatase and actin regulator 4","65979"
"241436_at",0.00135,3.7407425,0.90468587,"SCNN1G","sodium channel epithelial 1 gamma subunit","6340"
"220356_at",0.00135,-3.7405211,-0.31995085,"CORIN","corin, serine peptidase","10699"
"230147_at",0.00136,-3.7389709,-0.53977332,"F2RL2","coagulation factor II thrombin receptor like 2","2151"
"206363_at",0.00136,3.7389397,0.76743705,"MAF","MAF bZIP transcription factor","4094"
"227165_at",0.00136,-3.738396,-0.326609,"SKA3","spindle and kinetochore associated complex subunit 3","221150"
"224670_at",0.00136,3.7375257,0.35306893,"SYS1","Sys1 golgi trafficking protein","90196"
"209218_at",0.00136,3.7366471,0.51199028,"SQLE","squalene epoxidase","6713"
"1552991_at",0.00137,-3.7359391,-0.37109794,"OR5P2","olfactory receptor family 5 subfamily P member 2","120065"
"226726_at",0.00137,-3.7358124,-0.81919147,"MBOAT2","membrane bound O-acyltransferase domain containing 2","129642"
"217061_s_at",0.00137,-3.7352398,-0.26016122,"ETV1","ETS variant 1","2115"
"219071_x_at",0.00137,-3.7352031,-0.28139989,"HGH1","HGH1 homolog","51236"
"1555963_x_at",0.00137,-3.7351427,-0.82385514,"B3GNT7","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7","93010"
"214293_at",0.00137,-3.7351337,-0.36441761,"Sep-11","septin 11","55752"
"1563632_at",0.00137,-3.7350826,-0.22113228,"TMEM72-AS1","TMEM72 antisense RNA 1","220980"
"203536_s_at",0.00137,-3.7349086,-0.2849476,"CIAO1","cytosolic iron-sulfur assembly component 1","9391"
"231022_at",0.00137,3.734561,0.43169683,"OCLN","occludin","100506658"
"210260_s_at",0.00137,3.7335218,0.9310942,"TNFAIP8","TNF alpha induced protein 8","25816"
"205236_x_at",0.00137,3.7331883,0.58880135,"SOD3","superoxide dismutase 3, extracellular","6649"
"226682_at",0.00137,3.732981,0.54406935,"RORA","RAR related orphan receptor A","6095"
"221568_s_at",0.00138,3.7325961,0.54558059,"LIN7C","lin-7 homolog C, crumbs cell polarity complex component","55327"
"226441_at",0.00138,3.731751,0.52185098,"MAP3K2","mitogen-activated protein kinase kinase kinase 2","10746"
"207387_s_at",0.00138,3.7317481,0.3960747,"GK","glycerol kinase","2710"
"212522_at",0.00138,3.7305967,0.6451217,"PDE8A","phosphodiesterase 8A","5151"
"213553_x_at",0.00138,-3.7298762,-1.3262041,"APOC1","apolipoprotein C1","341"
"223169_s_at",0.00138,-3.7298531,-0.62711679,"RHOU","ras homolog family member U","58480"
"213398_s_at",0.00139,3.7284064,0.31929927,"SDR39U1","short chain dehydrogenase/reductase family 39U member 1","56948"
"222848_at",0.00139,-3.7280584,-0.865539,"CENPK","centromere protein K","64105"
"205024_s_at",0.00139,-3.7278359,-0.29802109,"RAD51","RAD51 recombinase","5888"
"215049_x_at",0.00139,-3.7277292,-0.9341331,"CD163","CD163 molecule","9332"
"230482_at",0.00139,-3.7276561,-1.16419787,"ST6GALNAC5","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5","81849"
"204301_at",0.00139,3.7273651,0.75955182,"KBTBD11","kelch repeat and BTB domain containing 11","9920"
"242884_at",0.00139,-3.7269729,-0.34500573,"LOC440570","uncharacterized LOC440570","440570"
"1564699_at",0.00139,3.7266613,0.56338261,"","",""
"206397_x_at",0.0014,-3.7264015,-0.39074967,"CERS1///GDF1","ceramide synthase 1///growth differentiation factor 1","10715///2657"
"219238_at",0.0014,3.7263643,0.31353561,"PIGV","phosphatidylinositol glycan anchor biosynthesis class V","55650"
"221874_at",0.0014,3.7254359,1.02990622,"KIAA1324","KIAA1324","57535"
"211072_x_at",0.0014,-3.7250159,-0.32361047,"TUBA1B","tubulin alpha 1b","10376"
"205602_x_at",0.0014,-3.724598,-0.31857013,"PSG7","pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene)","5676"
"203416_at",0.0014,-3.7245348,-0.71137889,"CD53","CD53 molecule","963"
"218723_s_at",0.0014,3.7240313,0.85859348,"RGCC","regulator of cell cycle","28984"
"211465_x_at",0.0014,-3.723844,-0.26358767,"FUT6","fucosyltransferase 6","2528"
"217832_at",0.00141,3.7213502,0.60585829,"SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein","10492"
"216037_x_at",0.00142,3.7203639,0.3968882,"TCF7L2","transcription factor 7 like 2","6934"
"225278_at",0.00142,3.7197572,0.44672316,"PRKAB2","protein kinase AMP-activated non-catalytic subunit beta 2","5565"
"230821_at",0.00142,3.7195932,0.47438031,"ZNF148","zinc finger protein 148","7707"
"213407_at",0.00142,3.719473,0.61719179,"PHLPP2","PH domain and leucine rich repeat protein phosphatase 2","23035"
"218142_s_at",0.00142,3.719191,0.42668829,"CRBN","cereblon","51185"
"241423_at",0.00142,3.7190447,0.38303506,"ZBED3-AS1","ZBED3 antisense RNA 1","728723"
"1557179_s_at",0.00142,3.7186761,0.36613859,"CARS2","cysteinyl-tRNA synthetase 2, mitochondrial (putative)","79587"
"1560760_s_at",0.00142,3.7182043,0.20500471,"LINC01527","long intergenic non-protein coding RNA 1527","101927988"
"222663_at",0.00143,3.717011,0.52701218,"RIOK2","RIO kinase 2","55781"
"230273_at",0.00143,3.7165407,0.43025297,"CFAP206","cilia and flagella associated protein 206","154313"
"228658_at",0.00143,-3.7163407,-0.76447548,"MIAT","myocardial infarction associated transcript (non-protein coding)","440823"
"221750_at",0.00143,3.7161529,0.39766398,"HMGCS1","3-hydroxy-3-methylglutaryl-CoA synthase 1","3157"
"243092_at",0.00143,3.7159643,0.52009875,"PAN3-AS1","PAN3 antisense RNA 1","100288730"
"202232_s_at",0.00143,3.7159302,0.46371243,"EIF3M","eukaryotic translation initiation factor 3 subunit M","10480"
"222039_at",0.00143,-3.7159201,-0.35584848,"KIF18B","kinesin family member 18B","146909"
"242649_x_at",0.00143,-3.7158625,-0.44052422,"HMGN2P46","high mobility group nucleosomal binding domain 2 pseudogene 46","283651"
"215850_s_at",0.00143,3.7154663,0.30600617,"NDUFA5","NADH:ubiquinone oxidoreductase subunit A5","4698"
"202598_at",0.00143,-3.715073,-0.51772489,"S100A13","S100 calcium binding protein A13","6284"
"219476_at",0.00143,-3.7149995,-1.31668856,"C1orf116","chromosome 1 open reading frame 116","79098"
"213505_s_at",0.00143,3.7147058,0.41641534,"SUGP2","SURP and G-patch domain containing 2","10147"
"209691_s_at",0.00143,-3.714399,-0.4800357,"DOK4","docking protein 4","55715"
"226147_s_at",0.00144,-3.7139708,-0.43723032,"PIGR","polymeric immunoglobulin receptor","5284"
"203402_at",0.00144,-3.7133026,-0.529603,"KCNAB2","potassium voltage-gated channel subfamily A regulatory beta subunit 2","8514"
"203147_s_at",0.00144,-3.7131996,-0.36430219,"TRIM14","tripartite motif containing 14","9830"
"212769_at",0.00144,-3.7131522,-0.61274878,"TLE3","transducin like enhancer of split 3","7090"
"213948_x_at",0.00144,-3.7129881,-0.32204545,"CADM3","cell adhesion molecule 3","57863"
"227312_at",0.00144,3.7126481,0.85962128,"SNTB2","syntrophin beta 2","6645"
"1557112_a_at",0.00144,-3.7123464,-0.37164268,"VPS53","VPS53, GARP complex subunit","55275"
"211582_x_at",0.00144,-3.7119288,-0.67987148,"LST1","leukocyte specific transcript 1","7940"
"237169_at",0.00144,-3.7119238,-0.38893378,"TNC","tenascin C","3371"
"225137_at",0.00144,3.7118831,0.38989886,"NFATC3","nuclear factor of activated T-cells 3","4775"
"234302_s_at",0.00144,3.7118116,0.35510621,"ALKBH5","alkB homolog 5, RNA demethylase","54890"
"1558356_at",0.00144,-3.7117283,-0.47883453,"UACA","uveal autoantigen with coiled-coil domains and ankyrin repeats","55075"
