"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"215076_s_at",0.000681,-3.66,-1.26,"COL3A1","collagen type III alpha 1 chain","1281"
"215983_s_at",0.000682,3.66,0.599,"UBXN8","UBX domain protein 8","7993"
"214104_at",0.000684,-3.66,-0.324,"GPR161","G protein-coupled receptor 161","23432"
"219927_at",0.000684,3.66,0.354,"FCF1","FCF1 rRNA-processing protein","51077"
"204058_at",0.000686,3.66,0.467,"ME1","malic enzyme 1","4199"
"203322_at",0.000686,3.66,0.513,"ADNP2","ADNP homeobox 2","22850"
"219757_s_at",0.000686,3.66,0.617,"TMEM260","transmembrane protein 260","54916"
"202537_s_at",0.000687,3.66,0.483,"CHMP2B","charged multivesicular body protein 2B","25978"
"209206_at",0.000691,3.65,0.522,"LOC102724364///SEC22B","vesicle-trafficking protein SEC22b-like///SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)","102724364///9554"
"208641_s_at",0.000695,-3.65,-0.576,"RAC1","ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)","5879"
"203800_s_at",0.000695,3.65,0.466,"MRPS14","mitochondrial ribosomal protein S14","63931"
"220416_at",0.000696,3.65,0.144,"ATP8B4","ATPase phospholipid transporting 8B4 (putative)","79895"
"201784_s_at",0.000697,3.65,0.303,"C11orf58","chromosome 11 open reading frame 58","10944"
"202991_at",0.000698,-3.65,-0.293,"STARD3","StAR related lipid transfer domain containing 3","10948"
"201713_s_at",0.000699,3.65,0.48,"RANBP2","RAN binding protein 2","5903"
"221689_s_at",7e-04,3.65,0.495,"PIGP","phosphatidylinositol glycan anchor biosynthesis class P","51227"
"204496_at",7e-04,3.65,0.424,"STRN3","striatin 3","29966"
"213473_at",0.000701,3.65,0.426,"BRAP","BRCA1 associated protein","8315"
"216960_s_at",0.000702,3.65,0.619,"ZNF133","zinc finger protein 133","7692"
"204312_x_at",0.000708,3.65,0.624,"CREB1","cAMP responsive element binding protein 1","1385"
"209373_at",0.000709,-3.65,-1.18,"MALL","mal, T-cell differentiation protein like","7851"
"211997_x_at",0.000714,3.64,0.361,"MIR4738///H3F3B///H3F3A","microRNA 4738///H3 histone, family 3B///H3 histone, family 3A","100616282///3021///3020"
"209079_x_at",0.00072,-3.64,-0.803,"PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3","protocadherin gamma subfamily A, 1///protocadherin gamma subfamily A, 2///protocadherin gamma subfamily A, 3///protocadherin gamma subfamily A, 4///protocadherin gamma subfamily A, 5///protocadherin gamma subfamily A, 6///protocadherin gamma subfamily A, 7///protocadherin gamma subfamily A, 9///protocadherin gamma subfamily A, 10///protocadherin gamma subfamily A, 11///protocadherin gamma subfamily B, 1///protocadherin gamma subfamily B, 2///protocadherin gamma subfamily B, 3///protocadherin gamma subfamily B, 5///protocadherin gamma subfamily B, 6///protocadherin gamma subfamily B, 7///protocadherin gamma subfamily C, 4///protocadherin gamma subfamily C, 5///protocadherin gamma subfamily A, 12///protocadherin gamma subfamily A, 8///protocadherin gamma subfamily B, 4///protocadherin gamma subfamily C, 3","56114///56113///56112///56111///56110///56109///56108///56107///56106///56105///56104///56103///56102///56101///56100///56099///56098///56097///26025///9708///8641///5098"
"202932_at",0.00072,3.64,0.512,"YES1","YES proto-oncogene 1, Src family tyrosine kinase","7525"
"209065_at",0.000721,3.64,0.831,"UQCRB","ubiquinol-cytochrome c reductase binding protein","7381"
"204656_at",0.000722,-3.64,-0.484,"SHB","SH2 domain containing adaptor protein B","6461"
"203934_at",0.000725,3.64,1.08,"KDR","kinase insert domain receptor","3791"
"212627_s_at",0.000725,3.64,0.457,"EXOSC7","exosome component 7","23016"
"212093_s_at",0.000726,-3.64,-0.968,"MTUS1","microtubule associated tumor suppressor 1","57509"
"208704_x_at",0.000728,-3.64,-0.51,"APLP2","amyloid beta precursor like protein 2","334"
"219432_at",0.000728,3.64,0.577,"EVC","EvC ciliary complex subunit 1","2121"
"218339_at",0.000729,3.64,0.523,"MRPL22","mitochondrial ribosomal protein L22","29093"
"214157_at",0.000731,3.63,1.24,"GNAS","GNAS complex locus","2778"
"214076_at",0.000732,3.63,0.491,"GFOD2","glucose-fructose oxidoreductase domain containing 2","81577"
"203450_at",0.000733,3.63,0.447,"CBY1","chibby family member 1, beta catenin antagonist","25776"
"208669_s_at",0.000733,3.63,0.388,"EID1","EP300 interacting inhibitor of differentiation 1","23741"
"206556_at",0.000734,3.63,0.289,"CLUL1","clusterin like 1","27098"
"217932_at",0.000734,3.63,0.546,"MRPS7","mitochondrial ribosomal protein S7","51081"
"213419_at",0.000735,3.63,0.722,"APBB2","amyloid beta precursor protein binding family B member 2","323"
"209285_s_at",0.000735,3.63,0.465,"FAM208A","family with sequence similarity 208 member A","23272"
"217591_at",0.000736,-3.63,-1,"SKIL","SKI-like proto-oncogene","6498"
"215749_s_at",0.000737,3.63,0.429,"GORASP1","golgi reassembly stacking protein 1","64689"
"215918_s_at",0.000739,3.63,0.44,"SPTBN1","spectrin beta, non-erythrocytic 1","6711"
"203136_at",0.00074,3.63,0.702,"RABAC1","Rab acceptor 1","10567"
"212367_at",0.000741,3.63,0.52,"FEM1B","fem-1 homolog B","10116"
"208009_s_at",0.000741,-3.63,-0.342,"ARHGEF16","Rho guanine nucleotide exchange factor 16","27237"
"200087_s_at",0.000743,3.63,0.486,"TMED2","transmembrane p24 trafficking protein 2","10959"
"205347_s_at",0.000744,3.63,1.16,"TMSB15B///TMSB15A","thymosin beta 15B///thymosin beta 15a","286527///11013"
"213547_at",0.000744,3.63,0.694,"CAND2","cullin associated and neddylation dissociated 2 (putative)","23066"
"213940_s_at",0.000745,3.63,0.591,"FNBP1","formin binding protein 1","23048"
"219036_at",0.000746,3.63,0.752,"CEP70","centrosomal protein 70","80321"
"211416_x_at",0.00075,-3.63,-0.682,"GGTLC1","gamma-glutamyltransferase light chain 1","92086"
"212687_at",0.00075,3.63,0.617,"LIMS4///LIMS3///LIMS1","LIM zinc finger domain containing 4///LIM zinc finger domain containing 3///LIM zinc finger domain containing 1","100288695///96626///3987"
"208104_s_at",0.000752,-3.63,-0.312,"TSC22D4","TSC22 domain family member 4","81628"
"214696_at",0.000753,3.62,1.16,"MIR22///MIR22HG","microRNA 22///MIR22 host gene","407004///84981"
"208310_s_at",0.000754,3.62,0.437,"CCZ1B///CCZ1","CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated///CCZ1 homolog, vacuolar protein trafficking and biogenesis associated","221960///51622"
"202449_s_at",0.000755,3.62,0.518,"RXRA","retinoid X receptor alpha","6256"
"212119_at",0.000756,3.62,0.449,"RHOQ","ras homolog family member Q","23433"
"202732_at",0.000757,3.62,0.499,"PKIG","protein kinase (cAMP-dependent, catalytic) inhibitor gamma","11142"
"208874_x_at",0.000758,-3.62,-0.408,"PTPA","protein phosphatase 2 phosphatase activator","5524"
"200616_s_at",0.000763,3.62,0.775,"MLEC","malectin","9761"
"222041_at",0.000763,3.62,0.486,"OVCA2///DPH1","ovarian tumor suppressor candidate 2///diphthamide biosynthesis 1","124641///1801"
"206626_x_at",0.000765,-3.62,-1.11,"SSX1","SSX family member 1","6756"
"57739_at",0.000766,-3.62,-0.419,"DND1","DND microRNA-mediated repression inhibitor 1","373863"
"201434_at",0.000767,3.62,0.486,"TTC1","tetratricopeptide repeat domain 1","7265"
"208686_s_at",0.000767,3.62,0.498,"BRD2","bromodomain containing 2","6046"
"221540_x_at",0.000768,3.62,0.304,"GTF2H2C_2///GTF2H2C///GTF2H2B///GTF2H2","GTF2H2 family member C, copy 2///GTF2H2 family member C///general transcription factor IIH subunit 2B (pseudogene)///general transcription factor IIH subunit 2","730394///728340///653238///2966"
"221201_s_at",0.000768,3.62,0.246,"ZNF155","zinc finger protein 155","7711"
"203718_at",0.000769,-3.62,-0.451,"PNPLA6","patatin like phospholipase domain containing 6","10908"
"213476_x_at",0.000769,-3.62,-0.535,"TUBB3","tubulin beta 3 class III","10381"
"201444_s_at",0.00077,3.62,0.545,"ATP6AP2","ATPase H+ transporting accessory protein 2","10159"
"214794_at",0.000771,3.62,0.316,"PA2G4","proliferation-associated 2G4","5036"
"201603_at",0.000771,3.62,0.457,"PPP1R12A","protein phosphatase 1 regulatory subunit 12A","4659"
"205123_s_at",0.000773,3.62,0.16,"MSANTD3-TMEFF1///TMEFF1","MSANTD3-TMEFF1 readthrough///transmembrane protein with EGF like and two follistatin like domains 1","100526694///8577"
"219248_at",0.000776,3.61,0.451,"THUMPD2","THUMP domain containing 2","80745"
"206157_at",0.000778,3.61,0.955,"PTX3","pentraxin 3","5806"
"209578_s_at",0.000779,3.61,0.461,"POFUT2","protein O-fucosyltransferase 2","23275"
"215867_x_at",0.00078,-3.61,-1.95,"CA12","carbonic anhydrase 12","771"
"205808_at",0.00078,3.61,0.574,"ASPH","aspartate beta-hydroxylase","444"
"201778_s_at",0.000781,3.61,0.425,"EFCAB14","EF-hand calcium binding domain 14","9813"
"210749_x_at",0.000782,-3.61,-0.674,"MIR4640///DDR1","microRNA 4640///discoidin domain receptor tyrosine kinase 1","100616237///780"
"205019_s_at",0.000784,3.61,0.59,"VIPR1","vasoactive intestinal peptide receptor 1","7433"
"207702_s_at",0.000787,3.61,0.236,"MAGI2","membrane associated guanylate kinase, WW and PDZ domain containing 2","9863"
"202907_s_at",0.000788,3.61,0.447,"NBN","nibrin","4683"
"200719_at",0.000788,3.61,0.612,"SKP1","S-phase kinase-associated protein 1","6500"
"200057_s_at",0.000792,-3.61,-0.2,"NONO","non-POU domain containing, octamer-binding","4841"
"218288_s_at",0.000799,3.6,0.488,"CCDC90B","coiled-coil domain containing 90B","60492"
"213247_at",0.000801,3.6,0.624,"SVEP1","sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1","79987"
"201823_s_at",0.000802,3.6,0.729,"RNF14","ring finger protein 14","9604"
"200902_at",0.000803,3.6,0.388,"Sep-15","15 kDa selenoprotein","9403"
"209476_at",0.000804,3.6,0.384,"TMX1","thioredoxin related transmembrane protein 1","81542"
"214920_at",0.000805,3.6,0.767,"THSD7A","thrombospondin type 1 domain containing 7A","221981"
"201990_s_at",0.000805,3.6,0.485,"CREBL2","cAMP responsive element binding protein like 2","1389"
"216300_x_at",0.000805,-3.6,-0.389,"RARA","retinoic acid receptor alpha","5914"
"204295_at",0.000806,3.6,0.52,"SURF1","surfeit 1","6834"
"218036_x_at",0.000809,3.6,0.435,"NMD3","NMD3 ribosome export adaptor","51068"
"203965_at",0.00081,3.6,0.514,"USP20","ubiquitin specific peptidase 20","10868"
"201608_s_at",0.000811,3.6,0.512,"PWP1","PWP1 homolog, endonuclein","11137"
"201756_at",0.000812,3.6,0.512,"RPA2","replication protein A2","6118"
"218230_at",0.000812,3.6,0.489,"ARFIP1","ADP ribosylation factor interacting protein 1","27236"
"218763_at",0.000815,3.6,0.242,"STX18","syntaxin 18","53407"
"209955_s_at",0.000815,-3.6,-1.68,"FAP","fibroblast activation protein alpha","2191"
"218979_at",0.000816,3.6,0.411,"RMI1","RecQ mediated genome instability 1","80010"
"202967_at",0.000816,3.6,0.567,"GSTA4","glutathione S-transferase alpha 4","2941"
"201660_at",0.00082,3.6,0.51,"ACSL3","acyl-CoA synthetase long-chain family member 3","2181"
"208920_at",0.000823,3.59,0.715,"SRI","sorcin","6717"
"201083_s_at",0.000825,3.59,0.399,"BCLAF1","BCL2 associated transcription factor 1","9774"
"218337_at",0.000828,-3.59,-0.245,"FAM160B2","family with sequence similarity 160 member B2","64760"
"218981_at",0.000832,3.59,0.255,"SDHAF3","succinate dehydrogenase complex assembly factor 3","57001"
"209117_at",0.000833,-3.59,-0.573,"WBP2","WW domain binding protein 2","23558"
"201506_at",0.000835,-3.59,-1.13,"TGFBI","transforming growth factor beta induced","7045"
"221870_at",0.000835,-3.59,-0.767,"EHD2","EH domain containing 2","30846"
"215054_at",0.000835,-3.59,-0.741,"RGL3///EPOR","ral guanine nucleotide dissociation stimulator like 3///erythropoietin receptor","57139///2057"
"206071_s_at",0.000836,3.59,0.731,"EPHA3","EPH receptor A3","2042"
"201439_at",0.000838,-3.59,-0.583,"GBF1","golgi brefeldin A resistant guanine nucleotide exchange factor 1","8729"
"205196_s_at",0.00084,-3.59,-0.626,"AP1S1","adaptor related protein complex 1 sigma 1 subunit","1174"
"202143_s_at",0.00084,3.59,0.523,"COPS8","COP9 signalosome subunit 8","10920"
"202433_at",0.000842,3.59,0.653,"SLC35B1","solute carrier family 35 member B1","10237"
"201867_s_at",0.000846,3.59,0.848,"TBL1X","transducin (beta)-like 1X-linked","6907"
"201200_at",0.000847,3.58,0.344,"CREG1","cellular repressor of E1A stimulated genes 1","8804"
"208768_x_at",0.000848,3.58,0.218,"RPL22","ribosomal protein L22","6146"
"219303_at",0.000849,3.58,0.699,"RNF219","ring finger protein 219","79596"
"218615_s_at",0.000852,3.58,0.561,"TMEM39A","transmembrane protein 39A","55254"
"218186_at",0.000852,-3.58,-0.579,"RAB25","RAB25, member RAS oncogene family","57111"
"209968_s_at",0.000853,3.58,0.212,"NCAM1","neural cell adhesion molecule 1","4684"
"212748_at",0.000854,3.58,0.557,"MKL1","megakaryoblastic leukemia (translocation) 1","57591"
"204620_s_at",0.000855,-3.58,-1.97,"VCAN","versican","1462"
"211763_s_at",0.000857,3.58,0.312,"UBE2B","ubiquitin conjugating enzyme E2 B","7320"
"210657_s_at",0.000858,3.58,0.421,"Sep-04","septin 4","5414"
"211952_at",0.000859,3.58,0.464,"IPO5","importin 5","3843"
"202950_at",0.000862,3.58,0.792,"CRYZ","crystallin zeta","1429"
"209946_at",0.000862,3.58,0.693,"VEGFC","vascular endothelial growth factor C","7424"
"201906_s_at",0.000865,3.58,0.484,"CTDSPL","CTD small phosphatase like","10217"
"212793_at",0.000866,3.58,1.13,"DAAM2","dishevelled associated activator of morphogenesis 2","23500"
"214780_s_at",0.000866,-3.58,-0.405,"MYO9B","myosin IXB","4650"
"207334_s_at",0.000867,3.58,0.643,"TGFBR2","transforming growth factor beta receptor 2","7048"
"202278_s_at",0.000868,3.58,0.361,"SPTLC1","serine palmitoyltransferase long chain base subunit 1","10558"
"218149_s_at",0.00087,3.58,0.725,"ZNF395","zinc finger protein 395","55893"
"200711_s_at",0.00087,3.58,0.434,"SKP1","S-phase kinase-associated protein 1","6500"
"206746_at",0.000872,3.58,0.229,"BFSP1","beaded filament structural protein 1","631"
"204291_at",0.000874,3.57,0.73,"ZNF518A","zinc finger protein 518A","9849"
"201367_s_at",0.000876,3.57,1.46,"ZFP36L2","ZFP36 ring finger protein like 2","678"
"211450_s_at",0.000877,3.57,0.665,"MSH6","mutS homolog 6","2956"
"201586_s_at",0.000878,3.57,0.374,"SFPQ","splicing factor proline and glutamine rich","6421"
"213918_s_at",0.000879,3.57,0.622,"NIPBL","NIPBL, cohesin loading factor","25836"
"37079_at",0.00088,3.57,0.278,"NUS1P3","NUS1 dehydrodolichyl diphosphate synthase subunit pseudogene 3","11049"
"204160_s_at",0.00088,3.57,0.603,"ENPP4","ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative)","22875"
"218553_s_at",0.000881,3.57,0.322,"KCTD15","potassium channel tetramerization domain containing 15","79047"
"204419_x_at",0.000881,3.57,1.19,"HBG2///HBG1","hemoglobin subunit gamma 2///hemoglobin subunit gamma 1","3048///3047"
"203282_at",0.000881,3.57,0.45,"GBE1","glucan (1,4-alpha-), branching enzyme 1","2632"
"204488_at",0.000884,-3.57,-0.473,"DOLK","dolichol kinase","22845"
"218827_s_at",0.000885,3.57,0.732,"CEP192","centrosomal protein 192","55125"
"209500_x_at",0.000886,-3.57,-0.695,"TNFSF12-TNFSF13///TNFSF13","TNFSF12-TNFSF13 readthrough///tumor necrosis factor superfamily member 13","407977///8741"
"209366_x_at",0.000888,3.57,0.726,"CYB5A","cytochrome b5 type A","1528"
"221537_at",0.000889,-3.57,-0.358,"PLXNA1","plexin A1","5361"
"204025_s_at",0.00089,3.57,0.408,"PDCD2","programmed cell death 2","5134"
"219833_s_at",0.000893,3.57,0.955,"EFHC1","EF-hand domain containing 1","114327"
"209818_s_at",0.000893,3.57,0.165,"HABP4","hyaluronan binding protein 4","22927"
"203096_s_at",0.000897,3.57,1.07,"RAPGEF2","Rap guanine nucleotide exchange factor 2","9693"
"218874_s_at",9e-04,-3.56,-0.309,"ATAT1","alpha tubulin acetyltransferase 1","79969"
"203140_at",0.000901,3.56,0.714,"BCL6","B-cell CLL/lymphoma 6","604"
"221290_s_at",0.000902,3.56,0.379,"MUM1","melanoma associated antigen (mutated) 1","84939"
"219856_at",0.000904,-3.56,-0.981,"C1orf116","chromosome 1 open reading frame 116","79098"
"219400_at",0.000906,-3.56,-0.388,"CNTNAP1","contactin associated protein 1","8506"
"204989_s_at",0.000908,-3.56,-0.94,"ITGB4","integrin subunit beta 4","3691"
"203291_at",0.000909,3.56,0.44,"CNOT4","CCR4-NOT transcription complex subunit 4","4850"
"208643_s_at",0.000909,3.56,0.346,"XRCC5","X-ray repair cross complementing 5","7520"
"209772_s_at",0.000913,3.56,1.25,"CD24","CD24 molecule","100133941"
"203108_at",0.000914,-3.56,-1.06,"GPRC5A","G protein-coupled receptor class C group 5 member A","9052"
"215836_s_at",0.000917,-3.56,-0.764,"PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3","protocadherin gamma subfamily A, 1///protocadherin gamma subfamily A, 2///protocadherin gamma subfamily A, 3///protocadherin gamma subfamily A, 4///protocadherin gamma subfamily A, 5///protocadherin gamma subfamily A, 6///protocadherin gamma subfamily A, 7///protocadherin gamma subfamily A, 9///protocadherin gamma subfamily A, 10///protocadherin gamma subfamily A, 11///protocadherin gamma subfamily B, 1///protocadherin gamma subfamily B, 2///protocadherin gamma subfamily B, 3///protocadherin gamma subfamily B, 5///protocadherin gamma subfamily B, 6///protocadherin gamma subfamily B, 7///protocadherin gamma subfamily C, 4///protocadherin gamma subfamily C, 5///protocadherin gamma subfamily A, 12///protocadherin gamma subfamily A, 8///protocadherin gamma subfamily B, 4///protocadherin gamma subfamily C, 3","56114///56113///56112///56111///56110///56109///56108///56107///56106///56105///56104///56103///56102///56101///56100///56099///56098///56097///26025///9708///8641///5098"
"200742_s_at",0.00092,-3.56,-0.738,"TPP1","tripeptidyl peptidase 1","1200"
"201522_x_at",0.00092,3.56,0.625,"SNURF///SNRPN","SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N","8926///6638"
"213178_s_at",0.000922,-3.56,-0.59,"MAPK8IP3","mitogen-activated protein kinase 8 interacting protein 3","23162"
"219534_x_at",0.000924,3.56,0.301,"CDKN1C","cyclin dependent kinase inhibitor 1C","1028"
"207692_s_at",0.000925,-3.56,-0.165,"ACAN","aggrecan","176"
"212457_at",0.000925,-3.56,-0.49,"TFE3","transcription factor binding to IGHM enhancer 3","7030"
"201311_s_at",0.000931,3.55,0.465,"SH3BGRL","SH3 domain binding glutamate rich protein like","6451"
"212048_s_at",0.000931,-3.55,-0.576,"YARS","tyrosyl-tRNA synthetase","8565"
"209647_s_at",0.000932,3.55,0.735,"SOCS5","suppressor of cytokine signaling 5","9655"
"218007_s_at",0.000933,-3.55,-0.436,"RPS27L","ribosomal protein S27 like","51065"
"221571_at",0.000933,3.55,0.392,"TRAF3","TNF receptor associated factor 3","7187"
"221516_s_at",0.000937,3.55,0.463,"MIEF1","mitochondrial elongation factor 1","54471"
"202012_s_at",0.00094,3.55,0.55,"EXT2","exostosin glycosyltransferase 2","2132"
"214334_x_at",0.00094,3.55,0.449,"DAZAP2","DAZ associated protein 2","9802"
"222075_s_at",0.00094,-3.55,-0.663,"OAZ3","ornithine decarboxylase antizyme 3","51686"
"209710_at",0.000942,3.55,0.528,"GATA2","GATA binding protein 2","2624"
"217807_s_at",0.000943,3.55,0.4,"SNORD23///GLTSCR2","small nucleolar RNA, C/D box 23///glioma tumor suppressor candidate region gene 2","692091///29997"
"219091_s_at",0.000944,3.55,0.644,"MMRN2","multimerin 2","79812"
"218514_at",0.000947,3.55,0.492,"SMG8","SMG8, nonsense mediated mRNA decay factor","55181"
"200833_s_at",0.000949,3.55,0.371,"RAP1B","RAP1B, member of RAS oncogene family","5908"
"212109_at",0.00095,3.55,0.553,"HN1L","hematological and neurological expressed 1 like","90861"
